"gamedate","gametype","team1","score1","score2","team2"
"2023-05-07","東都3部","成蹊大学",0,0,"順天堂大学"
"2023-05-09","東都2部","専修大学",4,5,"立正大学"
"2023-05-09","東都2部","東京農業大学",2,1,"国士舘大学"
"2023-05-09","東都2部","東洋大学",8,1,"拓殖大学"
"2023-05-10","東都2部","国士舘大学",7,0,"東京農業大学"
"2023-05-10","東都2部","拓殖大学",4,0,"東洋大学"
"2023-05-10","東都2部","立正大学",0,3,"専修大学"
"2023-05-11","東都1部","中央大学",0,0,"日本大学"
"2023-05-11","東都1部","亜細亜大学",2,0,"駒澤大学"
"2023-05-11","東都1部","國學院大學",3,4,"青山学院大学"
"2023-05-11","東都2部","専修大学",8,3,"立正大学"
"2023-05-11","東都2部","拓殖大学",2,7,"東洋大学"
"2023-05-11","東都2部","東京農業大学",5,6,"国士舘大学"
"2023-05-12","東都1部","駒澤大学",4,0,"亜細亜大学"
"2023-05-13","東都3部","順天堂大学",1,0,"大正大学"
"2023-05-13","東都4部","芝浦工業大学",6,7,"東京都市大学"
"2023-05-14","東都3部","成蹊大学",5,6,"大正大学"
"2023-05-14","東都3部","順天堂大学",2,3,"帝京平成大学"
"2023-05-14","東都4部","東京都市大学",2,1,"芝浦工業大学"
"2023-05-16","東都2部","専修大学",4,0,"東洋大学"
"2023-05-16","東都2部","拓殖大学",4,1,"国士舘大学"
"2023-05-16","東都2部","立正大学",5,3,"東京農業大学"
"2023-05-17","東都1部","青山学院大学",10,1,"國學院大學"
"2023-05-17","東都2部","国士舘大学",1,5,"拓殖大学"
"2023-05-17","東都2部","東京農業大学",5,5,"立正大学"
"2023-05-17","東都2部","東洋大学",6,2,"専修大学"
"2023-05-18","東都1部","中央大学",0,3,"日本大学"
"2023-05-18","東都2部","専修大学",4,5,"東洋大学"
"2023-05-18","東都2部","東京農業大学",2,4,"立正大学"
"2023-05-19","東都1部","日本大学",3,0,"中央大学"
"2023-05-19","東都1部","駒澤大学",2,7,"亜細亜大学"
"2023-05-20","東都3部","大正大学",0,0,"順天堂大学"
"2023-05-20","東都4部","上智大学",6,0,"芝浦工業大学"
"2023-05-20","東都4部","東京科学大学",9,7,"東京都市大学"
"2023-05-21","東都3部","一橋大学",3,1,"順天堂大学"
"2023-05-21","東都3部","大正大学",7,6,"帝京平成大学"
"2023-05-21","東都4部","芝浦工業大学",0,1,"上智大学"
"2023-05-21","東都4部","東京都市大学",3,16,"東京科学大学"
"2023-05-24","東都1部","國學院大學",1,3,"中央大学"
"2023-05-24","東都1部","日本大学",7,2,"駒澤大学"
"2023-05-24","東都1部","青山学院大学",9,4,"亜細亜大学"
"2023-05-25","東都1部","中央大学",1,2,"國學院大學"
"2023-05-25","東都1部","亜細亜大学",0,2,"青山学院大学"
"2023-05-25","東都1部","駒澤大学",0,3,"日本大学"
"2023-05-26","東都1部","國學院大學",5,2,"中央大学"
"2023-05-26","東都2部","国士舘大学",3,1,"専修大学"
"2023-05-27","東都3部","一橋大学",0,4,"成蹊大学"
"2023-05-27","東都3部","帝京平成大学",7,4,"学習院大学"
"2023-05-27","東都3部","順天堂大学",2,8,"大正大学"
"2023-05-27","東都4部","上智大学",12,2,"東京科学大学"
"2023-05-28","東都3部","学習院大学",0,2,"帝京平成大学"
"2023-05-28","東都3部","成蹊大学",7,4,"順天堂大学"
"2023-05-28","東都4部","東京科学大学",0,5,"上智大学"
"2023-05-29","東都1部","國學院大學",1,2,"亜細亜大学"
"2023-05-30","東都1部","中央大学",5,3,"駒澤大学"
"2023-06-04","東都3部","順天堂大学",4,3,"成蹊大学"
"2023-06-04","東都4部","東京科学大学",1,5,"芝浦工業大学"
"2023-06-10","東都3部","大正大学",9,6,"順天堂大学"
"2023-06-10","東都3部","成蹊大学",6,0,"一橋大学"
"2023-06-10","東都4部","芝浦工業大学",5,2,"東京科学大学"
"2023-06-17","東都4部","東京科学大学",4,1,"芝浦工業大学"
"2023-06-17","東都4部","東京都市大学",2,3,"上智大学"
"2023-06-20","東都入替戦","中央大学",4,8,"東洋大学"
"2023-06-21","東都入替戦","東洋大学",7,13,"中央大学"
"2023-06-22","東都入替戦","東洋大学",1,2,"中央大学"
"2023-06-23","東都入替戦","国士舘大学",1,0,"学習院大学"
"2023-06-23","東都入替戦","成蹊大学",1,2,"帝京平成大学"
"2023-06-27","東都入替戦","学習院大学",0,7,"国士舘大学"
"2023-06-27","東都入替戦","帝京平成大学",9,3,"成蹊大学"
"2023-09-02","東都1部","亜細亜大学",1,2,"東洋大学"
"2023-09-02","東都1部","日本大学",3,1,"國學院大學"
"2023-09-02","東都1部","青山学院大学",3,2,"中央大学"
"2023-09-02","東都4部","芝浦工業大学",0,11,"上智大学"
"2023-09-02","東都4部","東京都市大学",5,2,"東京科学大学"
"2023-09-03","東都1部","中央大学",7,1,"青山学院大学"
"2023-09-03","東都1部","國學院大學",0,1,"日本大学"
"2023-09-03","東都1部","東洋大学",3,0,"亜細亜大学"
"2023-09-03","東都4部","上智大学",2,1,"芝浦工業大学"
"2023-09-03","東都4部","東京科学大学",1,19,"東京都市大学"
"2023-09-04","東都1部","青山学院大学",3,2,"中央大学"
"2023-09-05","東都2部","国士舘大学",6,2,"大正大学"
"2023-09-05","東都2部","拓殖大学",7,4,"立正大学"
"2023-09-05","東都2部","駒澤大学",5,4,"専修大学"
"2023-09-06","東都3部","学習院大学",3,4,"順天堂大学"
"2023-09-06","東都3部","帝京平成大学",6,5,"成蹊大学"
"2023-09-06","東都3部","東京農業大学",5,2,"一橋大学"
"2023-09-07","東都3部","一橋大学",0,20,"東京農業大学"
"2023-09-07","東都3部","成蹊大学",5,10,"帝京平成大学"
"2023-09-07","東都3部","順天堂大学",2,1,"学習院大学"
"2023-09-09","東都4部","東京科学大学",1,9,"芝浦工業大学"
"2023-09-09","東都4部","東京都市大学",1,3,"上智大学"
"2023-09-10","東都4部","上智大学",6,2,"東京都市大学"
"2023-09-10","東都4部","芝浦工業大学",5,3,"東京科学大学"
"2023-09-11","東都2部","国士舘大学",2,3,"専修大学"
"2023-09-11","東都2部","拓殖大学",6,0,"大正大学"
"2023-09-11","東都2部","駒澤大学",2,1,"立正大学"
"2023-09-12","東都2部","大正大学",1,3,"拓殖大学"
"2023-09-12","東都2部","専修大学",3,4,"国士舘大学"
"2023-09-12","東都2部","立正大学",1,0,"駒澤大学"
"2023-09-13","東都2部","専修大学",0,1,"国士舘大学"
"2023-09-13","東都2部","立正大学",2,3,"駒澤大学"
"2023-09-13","東都3部","学習院大学",2,4,"帝京平成大学"
"2023-09-13","東都3部","順天堂大学",0,4,"東京農業大学"
"2023-09-14","東都3部","帝京平成大学",6,1,"学習院大学"
"2023-09-14","東都3部","東京農業大学",2,3,"順天堂大学"
"2023-09-16","東都3部","一橋大学",2,3,"成蹊大学"
"2023-09-16","東都4部","東京科学大学",2,6,"上智大学"
"2023-09-16","東都4部","東京都市大学",4,0,"芝浦工業大学"
"2023-09-17","東都3部","成蹊大学",6,0,"一橋大学"
"2023-09-17","東都4部","上智大学",2,1,"東京科学大学"
"2023-09-17","東都4部","芝浦工業大学",1,7,"東京都市大学"
"2023-09-18","東都1部","亜細亜大学",3,1,"中央大学"
"2023-09-18","東都1部","日本大学",6,1,"東洋大学"
"2023-09-18","東都1部","青山学院大学",10,6,"國學院大學"
"2023-09-19","東都1部","中央大学",6,0,"亜細亜大学"
"2023-09-19","東都1部","國學院大學",3,0,"青山学院大学"
"2023-09-19","東都1部","東洋大学",8,2,"日本大学"
"2023-09-19","東都2部","拓殖大学",8,1,"国士舘大学"
"2023-09-19","東都2部","立正大学",0,1,"専修大学"
"2023-09-19","東都2部","駒澤大学",7,2,"大正大学"
"2023-09-20","東都2部","国士舘大学",4,1,"拓殖大学"
"2023-09-20","東都2部","大正大学",2,4,"駒澤大学"
"2023-09-20","東都2部","専修大学",3,0,"立正大学"
"2023-09-21","東都2部","拓殖大学",2,3,"国士舘大学"
"2023-09-22","東都1部","亜細亜大学",0,2,"中央大学"
"2023-09-22","東都1部","國學院大學",3,1,"青山学院大学"
"2023-09-22","東都1部","東洋大学",6,0,"日本大学"
"2023-09-24","東都3部","東京農業大学",8,5,"順天堂大学"
"2023-09-27","東都1部","國學院大學",2,0,"中央大学"
"2023-09-27","東都1部","日本大学",2,6,"亜細亜大学"
"2023-09-27","東都1部","青山学院大学",3,0,"東洋大学"
"2023-09-28","東都1部","中央大学",3,1,"國學院大學"
"2023-09-28","東都1部","亜細亜大学",1,2,"日本大学"
"2023-09-28","東都1部","東洋大学",4,5,"青山学院大学"
"2023-09-29","東都1部","亜細亜大学",1,5,"日本大学"
"2023-09-29","東都1部","國學院大學",1,4,"中央大学"
"2023-09-30","東都3部","学習院大学",6,1,"一橋大学"
"2023-09-30","東都3部","東京農業大学",14,2,"成蹊大学"
"2023-09-30","東都3部","順天堂大学",1,3,"帝京平成大学"
"2023-09-30","東都4部","上智大学",0,2,"芝浦工業大学"
"2023-09-30","東都4部","東京科学大学",1,2,"東京都市大学"
"2023-10-01","東都3部","一橋大学",2,9,"学習院大学"
"2023-10-01","東都3部","帝京平成大学",7,1,"順天堂大学"
"2023-10-01","東都3部","成蹊大学",0,3,"東京農業大学"
"2023-10-01","東都4部","芝浦工業大学",4,5,"上智大学"
"2023-10-01","東都4部","東京都市大学",0,5,"東京科学大学"
"2023-10-04","東都2部","専修大学",0,3,"駒澤大学"
"2023-10-05","東都2部","大正大学",7,10,"国士舘大学"
"2023-10-05","東都2部","立正大学",1,8,"拓殖大学"
"2023-10-07","東都3部","学習院大学",0,9,"東京農業大学"
"2023-10-07","東都3部","帝京平成大学",5,0,"一橋大学"
"2023-10-07","東都3部","順天堂大学",4,5,"成蹊大学"
"2023-10-07","東都4部","上智大学",10,0,"東京都市大学"
"2023-10-07","東都4部","芝浦工業大学",7,10,"東京科学大学"
"2023-10-08","東都2部","拓殖大学",6,2,"専修大学"
"2023-10-08","東都2部","立正大学",0,3,"大正大学"
"2023-10-08","東都2部","駒澤大学",3,2,"国士舘大学"
"2023-10-08","東都3部","成蹊大学",12,3,"順天堂大学"
"2023-10-08","東都3部","東京農業大学",1,0,"学習院大学"
"2023-10-08","東都4部","東京科学大学",3,4,"芝浦工業大学"
"2023-10-08","東都4部","東京都市大学",6,4,"上智大学"
"2023-10-10","東都2部","国士舘大学",1,1,"駒澤大学"
"2023-10-10","東都2部","大正大学",3,4,"立正大学"
"2023-10-11","東都1部","國學院大學",1,0,"東洋大学"
"2023-10-11","東都1部","日本大学",0,2,"中央大学"
"2023-10-11","東都1部","青山学院大学",0,4,"亜細亜大学"
"2023-10-11","東都2部","国士舘大学",1,6,"駒澤大学"
"2023-10-11","東都2部","専修大学",2,0,"拓殖大学"
"2023-10-12","東都1部","中央大学",0,2,"日本大学"
"2023-10-12","東都1部","亜細亜大学",1,0,"青山学院大学"
"2023-10-12","東都1部","東洋大学",2,3,"國學院大學"
"2023-10-13","東都1部","日本大学",1,0,"中央大学"
"2023-10-14","東都4部","上智大学",5,0,"東京科学大学"
"2023-10-14","東都4部","芝浦工業大学",4,6,"東京都市大学"
"2023-10-15","東都2部","専修大学",0,0,"大正大学"
"2023-10-16","東都2部","国士舘大学",2,1,"立正大学"
"2023-10-16","東都2部","専修大学",11,3,"大正大学"
"2023-10-16","東都2部","駒澤大学",3,1,"拓殖大学"
"2023-10-17","東都1部","中央大学",2,3,"東洋大学"
"2023-10-17","東都1部","亜細亜大学",3,2,"國學院大學"
"2023-10-17","東都1部","青山学院大学",10,0,"日本大学"
"2023-10-17","東都2部","大正大学",6,16,"専修大学"
"2023-10-17","東都2部","拓殖大学",1,6,"駒澤大学"
"2023-10-17","東都2部","立正大学",5,4,"国士舘大学"
"2023-10-18","東都1部","國學院大學",3,1,"亜細亜大学"
"2023-10-18","東都1部","日本大学",1,9,"青山学院大学"
"2023-10-18","東都1部","東洋大学",0,4,"中央大学"
"2023-10-18","東都2部","国士舘大学",0,1,"立正大学"
"2023-10-19","東都1部","亜細亜大学",6,0,"國學院大學"
"2023-10-19","東都1部","東洋大学",3,5,"中央大学"
"2023-10-20","東都2部","専修大学",5,2,"拓殖大学"
"2023-10-20","東都2部","立正大学",8,1,"大正大学"
"2023-10-21","東都4部","上智大学",10,0,"芝浦工業大学"
"2023-10-21","東都4部","東京都市大学",5,2,"東京科学大学"
"2023-10-22","東都4部","東京科学大学",5,8,"芝浦工業大学"
"2023-10-22","東都4部","東京都市大学",3,4,"上智大学"
"2023-10-28","東都3部","学習院大学",1,2,"成蹊大学"
"2023-10-28","東都3部","東京農業大学",6,0,"帝京平成大学"
"2023-10-28","東都4部","東京都市大学",0,8,"芝浦工業大学"
"2023-10-29","東都3部","帝京平成大学",5,3,"東京農業大学"
"2023-10-29","東都3部","成蹊大学",2,3,"学習院大学"
"2023-10-29","東都3部","順天堂大学",8,6,"一橋大学"
"2023-10-29","東都4部","東京科学大学",5,7,"上智大学"
"2023-10-29","東都4部","東京都市大学",2,9,"芝浦工業大学"
"2023-10-30","東都3部","成蹊大学",2,3,"学習院大学"
"2023-10-30","東都3部","東京農業大学",2,1,"帝京平成大学"
"2023-11-11","東都入替戦","一橋大学",1,4,"上智大学"
"2023-11-11","東都入替戦","大正大学",7,2,"東京農業大学"
"2023-11-11","東都入替戦","東洋大学",4,0,"駒澤大学"
"2023-11-12","東都入替戦","上智大学",6,4,"一橋大学"
"2023-11-12","東都入替戦","東京農業大学",2,1,"大正大学"
"2023-11-12","東都入替戦","駒澤大学",7,7,"東洋大学"
"2023-11-13","東都入替戦","大正大学",2,5,"東京農業大学"
"2023-11-13","東都入替戦","駒澤大学",2,1,"東洋大学"
"2023-11-14","東都入替戦","東洋大学",5,6,"駒澤大学"
"2024-04-06","東都4部","一橋大学",6,1,"東京科学大学"
"2024-04-06","東都4部","東京都市大学",0,3,"芝浦工業大学"
"2024-04-07","東都4部","東京科学大学",3,1,"一橋大学"
"2024-04-07","東都4部","芝浦工業大学",3,2,"東京都市大学"
"2024-04-08","東都1部","中央大学",1,2,"駒澤大学"
"2024-04-08","東都1部","日本大学",2,4,"亜細亜大学"
"2024-04-08","東都1部","青山学院大学",1,0,"國學院大學"
"2024-04-10","東都1部","亜細亜大学",6,0,"日本大学"
"2024-04-10","東都1部","國學院大學",0,1,"青山学院大学"
"2024-04-10","東都1部","駒澤大学",2,4,"中央大学"
"2024-04-10","東都2部","国士舘大学",2,5,"東京農業大学"
"2024-04-10","東都2部","専修大学",4,2,"拓殖大学"
"2024-04-10","東都2部","東洋大学",2,6,"立正大学"
"2024-04-11","東都2部","拓殖大学",6,0,"専修大学"
"2024-04-11","東都2部","東京農業大学",6,4,"国士舘大学"
"2024-04-11","東都2部","立正大学",2,3,"東洋大学"
"2024-04-12","東都1部","駒澤大学",2,5,"中央大学"
"2024-04-12","東都2部","専修大学",5,8,"拓殖大学"
"2024-04-12","東都2部","立正大学",9,2,"東洋大学"
"2024-04-13","東都3部","大正大学",10,0,"上智大学"
"2024-04-13","東都3部","帝京平成大学",1,6,"順天堂大学"
"2024-04-13","東都3部","成蹊大学",5,17,"学習院大学"
"2024-04-13","東都4部","一橋大学",6,1,"芝浦工業大学"
"2024-04-13","東都4部","東京都市大学",8,5,"東京科学大学"
"2024-04-14","東都3部","上智大学",3,4,"大正大学"
"2024-04-14","東都3部","学習院大学",8,4,"成蹊大学"
"2024-04-14","東都3部","順天堂大学",2,1,"帝京平成大学"
"2024-04-14","東都4部","東京科学大学",0,6,"東京都市大学"
"2024-04-14","東都4部","芝浦工業大学",0,5,"一橋大学"
"2024-04-16","東都1部","中央大学",5,2,"國學院大學"
"2024-04-16","東都1部","日本大学",9,4,"駒澤大学"
"2024-04-16","東都1部","青山学院大学",2,1,"亜細亜大学"
"2024-04-17","東都1部","亜細亜大学",0,9,"青山学院大学"
"2024-04-17","東都1部","國學院大學",0,6,"中央大学"
"2024-04-17","東都1部","駒澤大学",4,7,"日本大学"
"2024-04-20","東都2部","国士舘大学",2,1,"立正大学"
"2024-04-20","東都2部","専修大学",8,2,"東京農業大学"
"2024-04-20","東都2部","東洋大学",2,1,"拓殖大学"
"2024-04-20","東都3部","上智大学",2,1,"帝京平成大学"
"2024-04-20","東都3部","学習院大学",0,4,"大正大学"
"2024-04-20","東都3部","順天堂大学",2,0,"成蹊大学"
"2024-04-20","東都4部","一橋大学",3,1,"東京都市大学"
